order_id,customer_id,product_id,quantity,unit_price,total_amount,status,order_ts
ORD-000366,55,64,2,612.48,1224.96,completed,2026-03-09 09:06:04
ORD-000367,477,79,2,75.77,151.54,shipped,2026-04-18 19:36:14
ORD-000368,367,28,4,867.91,3471.64,completed,2026-03-09 17:03:41
ORD-000369,429,14,4,24.48,97.92,cancelled,2026-04-28 00:56:40
ORD-000370,302,16,4,200.02,800.08,cancelled,2026-04-01 00:01:35
ORD-000371,377,18,4,631.84,2527.36,completed,2026-04-30 04:41:25
ORD-000372,248,71,4,486.45,1945.8,cancelled,2026-03-08 02:41:48
ORD-000373,89,100,2,281.04,562.08,completed,2026-03-17 02:56:08
ORD-000374,311,14,4,24.48,97.92,completed,2026-03-19 02:08:06
ORD-000375,469,65,4,448.58,1794.32,completed,2026-04-04 01:49:38
ORD-000376,232,36,4,419.39,1677.56,completed,2026-04-09 13:17:23
ORD-000377,154,18,4,631.84,2527.36,cancelled,2026-03-23 05:20:53
ORD-000378,103,41,5,843.98,4219.9,completed,2026-03-21 16:05:13
ORD-000379,472,80,3,763.18,2289.54,completed,2026-03-18 11:25:42
ORD-000380,356,91,2,194.57,389.14,completed,2026-03-29 04:14:55
ORD-000381,288,91,1,194.57,194.57,shipped,2026-03-13 11:10:32
ORD-000382,346,75,5,508.34,2541.7,cancelled,2026-03-01 08:48:01
ORD-000383,268,37,4,492.28,1969.12,completed,2026-03-10 23:32:07
ORD-000384,344,4,4,152.26,609.04,completed,2026-04-21 22:04:05
ORD-000385,147,26,3,406.44,1219.32,completed,2026-03-13 18:08:26
ORD-000386,105,19,1,894.74,894.74,cancelled,2026-03-17 13:15:16
ORD-000387,53,5,3,470.71,1412.13,cancelled,2026-03-09 07:31:18
ORD-000388,381,87,5,605.95,3029.75,cancelled,2026-03-06 15:50:00
ORD-000389,355,50,2,365.03,730.06,completed,2026-03-29 13:31:39
ORD-000390,495,49,4,224.04,896.16,cancelled,2026-04-04 12:37:00
ORD-000391,104,7,1,526.92,526.92,cancelled,2026-03-14 14:50:57
ORD-000392,467,100,4,281.04,1124.16,completed,2026-03-08 15:47:17
ORD-000393,101,97,5,499.11,2495.55,completed,2026-03-27 02:01:53
ORD-000394,96,38,4,344.45,1377.8,completed,2026-04-19 21:17:20
ORD-000395,21,95,5,627.59,3137.95,shipped,2026-04-23 10:16:00
ORD-000396,83,36,5,419.39,2096.95,cancelled,2026-04-14 19:15:52
ORD-000397,364,33,1,656.43,656.43,completed,2026-04-09 07:01:18
ORD-000398,306,6,2,613.86,1227.72,completed,2026-03-02 12:15:13
ORD-000399,252,100,5,281.04,1405.2,cancelled,2026-03-08 13:02:08
ORD-000400,270,71,3,486.45,1459.35,completed,2026-04-26 12:25:38
ORD-000401,82,24,5,583.06,2915.3,shipped,2026-04-26 05:36:31
ORD-000402,179,70,5,341.93,1709.65,completed,2026-04-05 20:39:09
ORD-000403,151,28,3,867.91,2603.73,completed,2026-04-09 10:51:50
ORD-000404,288,97,5,499.11,2495.55,completed,2026-03-28 06:42:40
ORD-000405,464,15,3,735.73,2207.19,cancelled,2026-04-02 15:14:58
ORD-000406,196,80,2,763.18,1526.36,completed,2026-04-28 12:18:55
ORD-000407,13,50,3,365.03,1095.09,cancelled,2026-03-27 13:42:10
ORD-000408,229,99,3,482.62,1447.86,shipped,2026-03-29 05:28:40
ORD-000409,99,6,3,613.86,1841.58,completed,2026-03-04 00:16:43
ORD-000410,86,66,1,847.72,847.72,cancelled,2026-03-01 20:30:23
ORD-000411,108,69,1,370.39,370.39,completed,2026-03-21 21:36:59
ORD-000412,106,88,4,434.06,1736.24,cancelled,2026-03-08 20:12:59
ORD-000413,383,90,4,861.53,3446.12,completed,2026-03-20 21:22:28
ORD-000414,20,4,4,152.26,609.04,completed,2026-03-16 11:55:22
ORD-000415,286,10,1,123.09,123.09,completed,2026-04-19 14:49:42
ORD-000416,209,74,2,726.17,1452.34,shipped,2026-03-03 14:34:59
ORD-000417,9,58,4,275.08,1100.32,shipped,2026-04-03 12:28:49
ORD-000418,329,87,1,605.95,605.95,cancelled,2026-03-27 23:47:07
ORD-000419,184,9,5,728.78,3643.9,cancelled,2026-04-28 21:21:26
ORD-000420,311,14,3,24.48,73.44,completed,2026-03-11 13:01:42
ORD-000421,421,37,4,492.28,1969.12,completed,2026-04-06 09:36:52
ORD-000422,70,61,2,251.26,502.52,shipped,2026-03-27 15:59:42
ORD-000423,153,70,3,341.93,1025.79,completed,2026-03-21 18:45:16
ORD-000424,73,2,5,813.08,4065.4,completed,2026-03-06 03:47:26
ORD-000425,202,6,1,613.86,613.86,cancelled,2026-03-25 02:16:36
ORD-000426,384,71,1,486.45,486.45,completed,2026-04-11 16:21:08
ORD-000427,436,28,4,867.91,3471.64,cancelled,2026-03-04 00:28:57
ORD-000428,316,19,2,894.74,1789.48,completed,2026-04-19 15:57:41
ORD-000429,437,25,1,340.14,340.14,completed,2026-04-19 03:20:44
ORD-000430,282,97,5,499.11,2495.55,completed,2026-04-01 00:31:42
ORD-000431,102,38,1,344.45,344.45,cancelled,2026-04-14 20:25:29
ORD-000432,344,63,3,820.86,2462.58,completed,2026-04-08 19:19:55
ORD-000433,461,13,3,727.19,2181.57,completed,2026-03-22 21:27:31
ORD-000434,316,41,4,843.98,3375.92,completed,2026-04-02 12:02:44
ORD-000435,291,89,5,816.79,4083.95,completed,2026-04-21 03:24:32
ORD-000436,161,41,4,843.98,3375.92,completed,2026-04-20 23:49:27
ORD-000437,69,29,4,487.67,1950.68,completed,2026-04-13 10:54:42
ORD-000438,397,62,4,853.93,3415.72,completed,2026-04-02 10:56:20
ORD-000439,331,63,5,820.86,4104.3,cancelled,2026-04-24 17:36:02
ORD-000440,457,11,3,413.83,1241.49,cancelled,2026-03-07 18:54:10
ORD-000441,40,26,3,406.44,1219.32,completed,2026-03-15 01:11:08
ORD-000442,417,3,5,517.57,2587.85,cancelled,2026-03-21 22:51:52
ORD-000443,109,75,4,508.34,2033.36,completed,2026-03-12 02:31:03
ORD-000444,242,71,3,486.45,1459.35,completed,2026-03-27 04:21:04
ORD-000445,376,47,4,404.56,1618.24,completed,2026-04-16 02:32:00
ORD-000446,47,18,4,631.84,2527.36,shipped,2026-03-29 05:25:00
ORD-000447,435,47,5,404.56,2022.8,cancelled,2026-04-30 15:18:10
ORD-000448,72,88,2,434.06,868.12,shipped,2026-03-13 05:16:52
ORD-000449,338,21,2,33.4,66.8,completed,2026-03-25 03:23:58
ORD-000450,21,95,4,627.59,2510.36,completed,2026-03-01 10:56:12
ORD-000451,136,98,4,258.34,1033.36,completed,2026-04-16 21:42:41
ORD-000452,266,30,1,774.96,774.96,completed,2026-03-19 16:28:18
ORD-000453,452,50,4,365.03,1460.12,completed,2026-03-03 07:26:49
ORD-000454,325,6,3,613.86,1841.58,completed,2026-04-24 05:01:03
ORD-000455,292,95,3,627.59,1882.77,completed,2026-03-24 04:10:51
ORD-000456,335,49,4,224.04,896.16,completed,2026-04-07 02:36:12
ORD-000457,265,67,3,346.13,1038.39,shipped,2026-04-06 15:53:05
ORD-000458,455,46,3,95.3,285.9,cancelled,2026-03-30 06:26:49
ORD-000459,226,1,5,60.27,301.35,completed,2026-03-05 18:56:26
ORD-000460,144,30,1,774.96,774.96,completed,2026-03-29 00:34:19
ORD-000461,309,20,2,887.59,1775.18,completed,2026-04-20 10:48:43
ORD-000462,369,85,2,70.14,140.28,completed,2026-04-04 11:58:37
ORD-000463,303,62,4,853.93,3415.72,completed,2026-03-31 16:19:43
ORD-000464,23,83,4,342.57,1370.28,completed,2026-04-29 15:07:42
ORD-000465,323,74,5,726.17,3630.85,cancelled,2026-04-20 19:05:42
ORD-000466,86,6,5,613.86,3069.3,completed,2026-04-21 21:57:52
ORD-000467,497,24,5,583.06,2915.3,cancelled,2026-04-05 02:10:42
ORD-000468,485,82,1,175.48,175.48,completed,2026-03-05 13:40:48
ORD-000469,445,28,4,867.91,3471.64,shipped,2026-03-23 06:50:11
ORD-000470,308,22,2,166.08,332.16,completed,2026-03-08 09:02:40
ORD-000471,136,75,2,508.34,1016.68,completed,2026-03-22 05:24:08
ORD-000472,306,93,3,673.46,2020.38,cancelled,2026-03-02 07:29:23
ORD-000473,68,9,2,728.78,1457.56,completed,2026-04-06 09:57:57
ORD-000474,351,3,2,517.57,1035.14,shipped,2026-03-28 05:38:13
ORD-000475,244,20,5,887.59,4437.95,cancelled,2026-04-24 17:32:25
ORD-000476,258,77,1,352.64,352.64,completed,2026-03-05 04:39:05
ORD-000477,462,12,4,505.12,2020.48,cancelled,2026-03-19 19:15:18
ORD-000478,221,70,1,341.93,341.93,cancelled,2026-03-04 00:21:44
ORD-000479,358,54,3,214.57,643.71,cancelled,2026-03-06 22:25:07
ORD-000480,405,55,2,520.62,1041.24,shipped,2026-03-01 06:26:48
ORD-000481,51,45,5,220.4,1102.0,shipped,2026-03-10 03:01:27
ORD-000482,466,18,3,631.84,1895.52,completed,2026-03-31 15:32:05
ORD-000483,210,37,5,492.28,2461.4,completed,2026-03-05 04:12:13
ORD-000484,296,25,1,340.14,340.14,cancelled,2026-03-16 23:44:28
ORD-000485,336,16,5,200.02,1000.1,completed,2026-04-30 10:20:45
ORD-000486,55,89,3,816.79,2450.37,completed,2026-04-04 10:48:37
ORD-000487,438,55,5,520.62,2603.1,cancelled,2026-04-14 14:29:11
ORD-000488,142,55,5,520.62,2603.1,shipped,2026-04-07 01:43:20
ORD-000489,402,97,2,499.11,998.22,cancelled,2026-04-04 03:53:55
ORD-000490,285,62,2,853.93,1707.86,shipped,2026-04-07 03:38:39
ORD-000491,397,33,3,656.43,1969.29,shipped,2026-03-25 11:27:45
ORD-000492,383,95,2,627.59,1255.18,completed,2026-03-07 19:39:52
ORD-000493,261,58,2,275.08,550.16,shipped,2026-04-24 16:11:31
ORD-000494,83,44,5,555.36,2776.8,shipped,2026-03-22 22:06:18
ORD-000495,422,82,1,175.48,175.48,completed,2026-03-10 20:41:01
ORD-000496,33,61,5,251.26,1256.3,completed,2026-04-03 20:47:28
ORD-000497,20,29,3,487.67,1463.01,shipped,2026-04-25 01:49:34
ORD-000498,147,52,5,778.04,3890.2,cancelled,2026-03-20 05:01:51
ORD-000499,225,8,2,809.51,1619.02,completed,2026-03-21 06:00:03
ORD-000500,18,26,5,406.44,2032.2,cancelled,2026-04-12 16:54:35
ORD-000501,315,66,5,847.72,4238.6,completed,2026-03-17 15:33:55
ORD-000502,336,87,1,605.95,605.95,completed,2026-04-07 15:17:21
ORD-000503,181,21,1,33.4,33.4,shipped,2026-04-13 09:27:26
ORD-000504,8,52,5,778.04,3890.2,completed,2026-04-18 05:08:59
ORD-000505,469,12,5,505.12,2525.6,cancelled,2026-04-12 03:38:36
ORD-000506,116,45,3,220.4,661.2,cancelled,2026-03-09 13:55:58
ORD-000507,295,25,4,340.14,1360.56,completed,2026-03-02 09:17:33
ORD-000508,55,34,2,752.17,1504.34,cancelled,2026-04-04 05:34:07
ORD-000509,485,10,5,123.09,615.45,completed,2026-04-12 11:37:20
ORD-000510,417,66,3,847.72,2543.16,cancelled,2026-03-05 04:24:56
ORD-000511,248,33,4,656.43,2625.72,completed,2026-04-06 03:29:45
ORD-000512,349,97,3,499.11,1497.33,shipped,2026-03-12 07:17:38
ORD-000513,133,76,1,503.77,503.77,completed,2026-03-31 19:46:01
ORD-000514,410,49,2,224.04,448.08,completed,2026-03-18 15:37:43
ORD-000515,5,53,3,130.42,391.26,completed,2026-03-28 04:29:52
ORD-000516,345,32,3,356.79,1070.37,completed,2026-04-25 09:28:32
ORD-000517,244,10,5,123.09,615.45,completed,2026-03-02 17:30:06
ORD-000518,138,46,2,95.3,190.6,completed,2026-03-04 03:06:43
ORD-000519,121,96,2,188.04,376.08,completed,2026-03-30 16:43:50
ORD-000520,428,34,2,752.17,1504.34,completed,2026-04-16 16:37:03
ORD-000521,62,80,3,763.18,2289.54,completed,2026-04-21 20:06:57
ORD-000522,392,87,4,605.95,2423.8,cancelled,2026-03-22 23:45:32
ORD-000523,162,6,4,613.86,2455.44,shipped,2026-04-07 01:24:08
ORD-000524,392,74,3,726.17,2178.51,cancelled,2026-03-30 17:20:31
ORD-000525,66,36,4,419.39,1677.56,completed,2026-04-16 03:00:16
ORD-000526,17,68,4,290.27,1161.08,cancelled,2026-03-31 04:18:41
ORD-000527,235,45,4,220.4,881.6,completed,2026-03-06 17:38:09
ORD-000528,353,90,5,861.53,4307.65,completed,2026-04-01 12:30:27
ORD-000529,52,2,2,813.08,1626.16,completed,2026-04-06 02:50:47
ORD-000530,96,47,5,404.56,2022.8,cancelled,2026-03-06 14:32:41
ORD-000531,491,34,2,752.17,1504.34,cancelled,2026-04-13 06:50:20
ORD-000532,218,44,3,555.36,1666.08,completed,2026-04-19 05:50:26
ORD-000533,144,54,3,214.57,643.71,shipped,2026-04-07 09:24:54
ORD-000534,352,24,5,583.06,2915.3,completed,2026-04-22 03:01:57
ORD-000535,285,13,3,727.19,2181.57,shipped,2026-03-10 15:24:53
ORD-000536,243,49,2,224.04,448.08,completed,2026-04-21 18:33:19
ORD-000537,458,23,4,690.42,2761.68,cancelled,2026-03-30 19:06:15
ORD-000538,154,69,3,370.39,1111.17,completed,2026-03-11 06:16:58
ORD-000539,51,72,5,765.16,3825.8,completed,2026-04-27 09:29:41
ORD-000540,244,8,2,809.51,1619.02,completed,2026-03-09 14:44:30
ORD-000541,185,58,3,275.08,825.24,cancelled,2026-04-14 10:51:28
ORD-000542,211,72,3,765.16,2295.48,completed,2026-04-08 23:16:41
ORD-000543,295,45,5,220.4,1102.0,cancelled,2026-04-18 02:59:51
ORD-000544,345,23,3,690.42,2071.26,cancelled,2026-04-08 12:09:50
ORD-000545,196,63,4,820.86,3283.44,cancelled,2026-03-05 21:08:43
ORD-000546,445,37,4,492.28,1969.12,completed,2026-03-21 18:43:35
ORD-000547,314,82,3,175.48,526.44,cancelled,2026-04-04 01:00:58
ORD-000548,176,52,1,778.04,778.04,completed,2026-04-25 18:06:07
ORD-000549,364,41,3,843.98,2531.94,completed,2026-03-20 13:23:32
ORD-000550,400,78,4,186.99,747.96,completed,2026-04-13 07:48:07
ORD-000551,212,96,5,188.04,940.2,completed,2026-03-28 07:36:20
ORD-000552,339,24,1,583.06,583.06,completed,2026-04-22 15:27:27
ORD-000553,204,96,1,188.04,188.04,completed,2026-04-17 17:55:23
ORD-000554,281,13,1,727.19,727.19,completed,2026-03-02 06:46:19
ORD-000555,54,4,4,152.26,609.04,completed,2026-03-28 20:58:09
ORD-000556,477,80,2,763.18,1526.36,shipped,2026-04-25 00:09:30
ORD-000557,227,40,2,143.83,287.66,completed,2026-04-15 13:39:13
ORD-000558,15,17,5,45.53,227.65,completed,2026-03-08 17:47:19
ORD-000559,443,85,3,70.14,210.42,shipped,2026-03-06 12:09:36
ORD-000560,281,60,5,202.83,1014.15,shipped,2026-03-02 14:04:55
ORD-000561,306,18,5,631.84,3159.2,shipped,2026-04-19 02:29:19
ORD-000562,328,81,5,484.39,2421.95,cancelled,2026-04-03 04:56:30
ORD-000563,117,40,3,143.83,431.49,completed,2026-03-31 04:21:05
ORD-000564,134,57,3,737.45,2212.35,completed,2026-04-07 08:59:32
ORD-000565,418,39,1,226.52,226.52,completed,2026-04-30 04:56:48
ORD-000566,5,45,3,220.4,661.2,shipped,2026-03-31 04:31:04
ORD-000567,393,97,4,499.11,1996.44,shipped,2026-04-11 23:40:03
ORD-000568,281,38,5,344.45,1722.25,completed,2026-04-16 23:44:14
ORD-000569,224,25,4,340.14,1360.56,shipped,2026-03-05 03:35:28
ORD-000570,200,32,2,356.79,713.58,shipped,2026-03-16 00:28:49
ORD-000571,321,29,3,487.67,1463.01,completed,2026-04-25 08:37:37
ORD-000572,146,67,5,346.13,1730.65,cancelled,2026-03-10 14:06:07
ORD-000573,94,35,4,25.35,101.4,completed,2026-04-18 21:30:27
ORD-000574,317,38,1,344.45,344.45,shipped,2026-03-21 07:25:18
ORD-000575,165,35,5,25.35,126.75,completed,2026-03-30 17:09:47
ORD-000576,96,20,1,887.59,887.59,completed,2026-03-27 23:11:40
ORD-000577,373,37,3,492.28,1476.84,completed,2026-04-22 08:02:16
ORD-000578,253,30,1,774.96,774.96,completed,2026-04-21 23:27:50
ORD-000579,191,44,4,555.36,2221.44,shipped,2026-04-11 05:51:15
ORD-000580,432,90,1,861.53,861.53,completed,2026-04-09 21:04:45
ORD-000581,37,8,3,809.51,2428.53,cancelled,2026-03-12 09:42:45
ORD-000582,419,61,2,251.26,502.52,shipped,2026-04-18 14:53:42
ORD-000583,198,2,1,813.08,813.08,shipped,2026-03-12 14:56:09
ORD-000584,377,32,1,356.79,356.79,completed,2026-04-18 07:13:18
ORD-000585,349,67,2,346.13,692.26,completed,2026-03-31 09:49:57
ORD-000586,382,42,2,690.11,1380.22,cancelled,2026-03-21 22:27:51
ORD-000587,327,67,1,346.13,346.13,completed,2026-04-14 06:28:45
ORD-000588,443,26,3,406.44,1219.32,completed,2026-03-05 22:06:13
ORD-000589,167,15,2,735.73,1471.46,completed,2026-03-21 08:11:34
ORD-000590,203,22,3,166.08,498.24,completed,2026-03-24 19:38:38
ORD-000591,353,2,1,813.08,813.08,cancelled,2026-03-24 06:41:46
ORD-000592,128,20,3,887.59,2662.77,completed,2026-03-12 20:44:32
ORD-000593,174,64,1,612.48,612.48,completed,2026-03-18 01:28:33
ORD-000594,360,8,3,809.51,2428.53,cancelled,2026-03-20 18:23:46
ORD-000595,163,14,2,24.48,48.96,cancelled,2026-03-30 15:31:43
ORD-000596,376,83,3,342.57,1027.71,completed,2026-03-10 08:01:37
ORD-000597,129,3,4,517.57,2070.28,completed,2026-04-08 19:05:41
ORD-000598,278,63,4,820.86,3283.44,shipped,2026-03-26 13:16:12
ORD-000599,179,25,5,340.14,1700.7,completed,2026-04-19 04:12:27
ORD-000600,469,94,4,433.63,1734.52,cancelled,2026-04-13 02:12:10
ORD-000601,231,21,1,33.4,33.4,completed,2026-03-28 18:21:21
ORD-000602,1,34,5,752.17,3760.85,cancelled,2026-04-07 07:28:03
ORD-000603,318,49,2,224.04,448.08,completed,2026-03-05 23:19:07
ORD-000604,370,100,5,281.04,1405.2,completed,2026-04-15 12:19:26
ORD-000605,98,85,5,70.14,350.7,cancelled,2026-03-09 09:53:31
ORD-000606,79,88,4,434.06,1736.24,cancelled,2026-03-12 03:55:19
ORD-000607,165,37,3,492.28,1476.84,completed,2026-04-04 00:39:56
ORD-000608,23,13,5,727.19,3635.95,completed,2026-03-19 21:34:21
ORD-000609,249,23,1,690.42,690.42,completed,2026-04-18 20:06:09
ORD-000610,429,13,1,727.19,727.19,shipped,2026-03-25 00:38:05
ORD-000611,360,85,4,70.14,280.56,cancelled,2026-03-28 01:16:55
ORD-000612,311,33,1,656.43,656.43,completed,2026-04-07 15:57:50
ORD-000613,476,2,2,813.08,1626.16,completed,2026-03-20 06:06:31
ORD-000614,381,60,1,202.83,202.83,shipped,2026-04-07 03:41:00
ORD-000615,137,48,1,634.44,634.44,cancelled,2026-03-09 01:32:18
ORD-000616,40,6,1,613.86,613.86,completed,2026-03-08 12:56:07
ORD-000617,273,67,1,346.13,346.13,shipped,2026-04-24 15:35:21
ORD-000618,128,25,2,340.14,680.28,cancelled,2026-03-28 00:05:02
ORD-000619,213,81,2,484.39,968.78,completed,2026-03-26 03:40:44
ORD-000620,360,99,5,482.62,2413.1,shipped,2026-04-08 07:17:55
ORD-000621,282,14,2,24.48,48.96,shipped,2026-03-11 17:25:56
ORD-000622,274,65,3,448.58,1345.74,cancelled,2026-03-19 18:14:28
ORD-000623,282,57,3,737.45,2212.35,completed,2026-03-04 12:31:33
ORD-000624,221,48,4,634.44,2537.76,completed,2026-03-13 00:56:40
ORD-000625,110,78,2,186.99,373.98,shipped,2026-03-25 04:08:04
ORD-000626,185,99,5,482.62,2413.1,shipped,2026-03-02 14:44:57
ORD-000627,146,58,4,275.08,1100.32,cancelled,2026-04-30 22:44:17
ORD-000628,4,3,5,517.57,2587.85,completed,2026-04-22 13:00:38
ORD-000629,12,29,2,487.67,975.34,completed,2026-03-07 12:32:05
ORD-000630,475,71,5,486.45,2432.25,cancelled,2026-03-26 03:13:22
ORD-000631,183,20,1,887.59,887.59,completed,2026-04-28 07:14:19
ORD-000632,128,18,3,631.84,1895.52,completed,2026-04-07 02:48:16
ORD-000633,205,33,3,656.43,1969.29,cancelled,2026-04-25 03:13:46
ORD-000634,406,28,1,867.91,867.91,shipped,2026-03-15 12:10:42
ORD-000635,420,23,4,690.42,2761.68,completed,2026-03-09 03:01:13
ORD-000636,196,77,3,352.64,1057.92,completed,2026-04-28 03:01:06
ORD-000637,179,100,1,281.04,281.04,shipped,2026-03-03 11:49:31
ORD-000638,383,54,1,214.57,214.57,cancelled,2026-03-06 15:44:44
ORD-000639,269,2,4,813.08,3252.32,completed,2026-04-27 12:54:12
ORD-000640,168,41,5,843.98,4219.9,cancelled,2026-03-25 18:33:15
ORD-000641,345,90,2,861.53,1723.06,shipped,2026-04-21 22:09:39
ORD-000642,47,58,5,275.08,1375.4,completed,2026-03-25 05:37:25
ORD-000643,76,56,3,540.14,1620.42,completed,2026-03-11 09:38:36
ORD-000644,382,44,1,555.36,555.36,completed,2026-03-31 03:11:41
ORD-000645,205,71,4,486.45,1945.8,cancelled,2026-04-14 20:54:09
ORD-000646,247,56,2,540.14,1080.28,cancelled,2026-03-13 19:05:23
ORD-000647,293,26,4,406.44,1625.76,completed,2026-04-05 00:15:09
ORD-000648,127,72,5,765.16,3825.8,completed,2026-03-14 04:54:46
ORD-000649,166,10,3,123.09,369.27,cancelled,2026-03-12 08:20:31
ORD-000650,217,12,1,505.12,505.12,completed,2026-03-19 08:56:31
ORD-000651,305,45,2,220.4,440.8,completed,2026-04-10 11:27:23
ORD-000652,316,99,3,482.62,1447.86,shipped,2026-04-20 11:16:02
ORD-000653,474,80,2,763.18,1526.36,completed,2026-04-02 22:21:58
ORD-000654,58,26,3,406.44,1219.32,completed,2026-04-21 20:52:33
ORD-000655,445,32,5,356.79,1783.95,completed,2026-03-02 18:37:24
ORD-000656,157,2,3,813.08,2439.24,shipped,2026-03-17 19:56:55
ORD-000657,379,61,1,251.26,251.26,cancelled,2026-04-09 16:23:25
ORD-000658,385,28,2,867.91,1735.82,completed,2026-03-27 04:56:55
ORD-000659,356,71,4,486.45,1945.8,completed,2026-03-22 18:51:14
ORD-000660,23,49,5,224.04,1120.2,completed,2026-03-04 04:49:12
ORD-000661,405,22,1,166.08,166.08,cancelled,2026-04-12 16:41:35
ORD-000662,484,35,1,25.35,25.35,completed,2026-04-01 00:09:40
ORD-000663,340,9,4,728.78,2915.12,completed,2026-03-19 14:07:19
ORD-000664,198,14,1,24.48,24.48,completed,2026-04-12 00:21:21
ORD-000665,463,49,5,224.04,1120.2,completed,2026-03-16 20:22:25
ORD-000666,96,63,5,820.86,4104.3,completed,2026-03-27 20:47:43
ORD-000667,21,65,4,448.58,1794.32,completed,2026-03-26 23:13:04
ORD-000668,202,68,3,290.27,870.81,completed,2026-04-09 06:09:44
ORD-000669,182,3,3,517.57,1552.71,completed,2026-03-18 11:11:15
ORD-000670,321,31,5,164.73,823.65,completed,2026-04-13 21:44:33
ORD-000671,486,50,1,365.03,365.03,completed,2026-03-01 03:47:43
ORD-000672,337,29,2,487.67,975.34,completed,2026-04-09 09:41:49
ORD-000673,447,12,4,505.12,2020.48,completed,2026-03-28 01:42:06
ORD-000674,219,54,2,214.57,429.14,completed,2026-03-25 18:26:19
ORD-000675,68,78,3,186.99,560.97,completed,2026-04-02 04:15:29
ORD-000676,351,84,2,544.62,1089.24,completed,2026-03-24 04:17:24
ORD-000677,466,18,3,631.84,1895.52,completed,2026-03-17 04:55:44
ORD-000678,470,56,2,540.14,1080.28,completed,2026-03-20 03:26:05
ORD-000679,486,41,1,843.98,843.98,completed,2026-03-26 04:35:44
ORD-000680,373,24,3,583.06,1749.18,completed,2026-03-08 18:42:07
ORD-000681,493,98,3,258.34,775.02,shipped,2026-03-05 08:55:31
ORD-000682,478,39,4,226.52,906.08,completed,2026-03-14 00:48:48
ORD-000683,95,20,2,887.59,1775.18,completed,2026-04-24 19:12:39
ORD-000684,311,98,5,258.34,1291.7,cancelled,2026-03-22 14:17:02
ORD-000685,119,79,2,75.77,151.54,completed,2026-03-23 15:32:48
ORD-000686,69,46,1,95.3,95.3,cancelled,2026-03-17 06:38:51
ORD-000687,192,78,4,186.99,747.96,completed,2026-03-16 00:21:00
ORD-000688,84,50,4,365.03,1460.12,completed,2026-03-31 18:59:36
ORD-000689,474,29,1,487.67,487.67,completed,2026-04-04 23:27:13
ORD-000690,388,53,2,130.42,260.84,completed,2026-03-14 16:36:55
ORD-000691,444,9,2,728.78,1457.56,cancelled,2026-03-02 08:00:23
ORD-000692,455,63,3,820.86,2462.58,completed,2026-03-06 07:20:29
ORD-000693,312,55,4,520.62,2082.48,shipped,2026-03-12 22:28:38
ORD-000694,481,93,3,673.46,2020.38,cancelled,2026-04-05 01:44:09
ORD-000695,449,77,5,352.64,1763.2,completed,2026-03-28 00:38:52
ORD-000696,424,67,1,346.13,346.13,completed,2026-04-02 07:21:54
ORD-000697,377,32,5,356.79,1783.95,completed,2026-03-27 09:35:47
ORD-000698,493,72,4,765.16,3060.64,completed,2026-03-28 01:02:20
ORD-000699,453,25,3,340.14,1020.42,completed,2026-04-02 09:30:29
ORD-000700,217,100,3,281.04,843.12,completed,2026-04-01 17:56:19
ORD-000701,463,79,1,75.77,75.77,completed,2026-03-17 05:10:40
ORD-000702,58,60,4,202.83,811.32,completed,2026-04-25 05:46:18
ORD-000703,70,100,5,281.04,1405.2,shipped,2026-03-01 04:06:22
ORD-000704,92,53,3,130.42,391.26,shipped,2026-04-02 23:05:35
ORD-000705,47,76,2,503.77,1007.54,completed,2026-03-05 07:26:44
ORD-000706,47,42,2,690.11,1380.22,completed,2026-03-16 19:30:07
ORD-000707,44,91,4,194.57,778.28,cancelled,2026-03-21 10:47:09
